"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310529851229968,0,0,0,0,0,0.229306838169882,-2.77555756156289e-17,-1.38777878078145e-17,6.93889390390723e-18,0,-1.38777878078145e-17,-0.151883533035239,5.25885304109108e-18,0.49356264407866,-6.93889390390723e-18,3.46944695195361e-18,0,-2.77555756156289e-17,1.38777878078145e-17,-2.4176763437354e-17,4.30946738336169e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0.302106944469628,0,0,0,0,0,0,0,0,4.19257607061668e-18,-2.77555756156289e-17,-6.93889390390723e-18,0,-1.82165625197929e-17,-1.38777878078145e-17,0,5.56573498726196e-18,0.236801364530239,-1.38777878078145e-17,0.198964925532475,0,0,-0.381221780702865,-0.38617643448536,6.93889390390723e-18,2.74631783329055e-18,-4.37296514587517e-17,2.21167413076861e-17,7.73512234325116e-18,4.19257607061668e-18,1.0846936779946e-18,-7.23129118663069e-19,0,-1.04083408558608e-17,0,8.32667268468867e-17,9.8314103785595e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.422831041074398,0,0,0,0,1.07093443731945e-18,0.322991508518994,1.17359189331755e-17,0.198893575983066,-6.93889390390723e-18,0,0,2.72201083969692e-17,0,6.93889390390723e-18,0,0.335622578802031,0.271655965021442,-3.46944695195361e-18,-0.187602364931342,-1.46520017506438e-17,4.79702502926832e-18,-5.35467218659727e-19,-4.16333634234434e-17,-2.93397973329389e-18,-0.384040707652644,7.03676775257794e-19,0.30340140809534,-2.70220806823054e-17,7.31150296310211e-17,1.60196566824534e-17,7.39486027518319e-18,-4.16333634234434e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34644206730258,0.330620664045902,0,0,-1.38777878078145e-17,-0.394551233603211,0,-0.133687842431736,8.32667268468867e-17,0.362968953121996,0,-9.2330356141611e-18,0,0,0.227054274888549,0,0.208176032980505,6.93889390390723e-18,0,7.54559864735417e-18,1.38777878078145e-17,1.96052561676685e-18,3.92294386745805e-17,-4.85722573273506e-17,-1.38777878078145e-17,-1.7182485159533e-17,8.10654367738547e-18,-2.40392474886289e-18,0,0,0.491262564533356,-5.55111512312578e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278632250400266,0,0,0,-2.77555756156289e-17,0,0,-7.33624619942233e-18,-0.195512564880002,0.264079230895141,-0.434091209591608,0,-2.77555756156289e-17,0,-1.38777878078145e-17,8.11022469318869e-19,-1.38777878078145e-17,3.46944695195361e-18,0,-2.32334312413896e-17,1.38777878078145e-17,0,0,-1.0610304572516e-17,1.19443881840801e-17,8.87229352764159e-18,-3.64558739224335e-17,-0.259995556704849,0,2.60208521396521e-18,2.50274714008643e-18,-0.282899497695012,1.05224105393685e-17,-2.79691996691298e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226277611301198,1.38777878078145e-17,0,4.16333634234434e-17,1.38777878078145e-17,-0.188990253433708,-0.185697435095439,-0.376281182836602,0,-2.77555756156289e-17,0,0,0,-6.93889390390723e-18,-1.38777878078145e-17,2.01582531584087e-17,0.455688761576985,0,6.28046535059429e-18,-6.08457684176618e-18,3.85185988877447e-34,9.46720268822598e-18,2.14711660949637e-17,3.46944695195361e-18,1.31685710662588e-18,-2.01582531584087e-17,-1.2289202911976e-17,1.92592994438724e-34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260366907843524,0,0,-1.38777878078145e-17,0,-1.4386974727559e-19,7.22663339845841e-18,0,-0.258845366615086,0,0.291144021747298,-9.76681141157426e-18,-0.389500494230679,0,0,-3.25364233104023e-18,3.6133166992292e-18,0.284777157250072,0,-1.38777878078145e-17,2.87739494551181e-19,6.93889390390723e-18,-3.84516559660409e-17,-0.201513433076836,0.211224498078774,0,-1.0696080350412e-17,-1.38777878078145e-17,-7.71764988232437e-18,-1.04083408558608e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364996330424176,0,0,0,-1.38777878078145e-17,0,2.77555756156289e-17,1.06859984632064e-17,0,0,0,6.93889390390723e-18,0,0,0,0,-0.381978616945507,0,0,8.53478857621126e-18,2.77555756156289e-17,1.87355227964958e-18,0.227901936257522,-6.93889390390723e-18,0,2.45637862710208e-17,-5.67255849784282e-18,-7.97947336152018e-19,4.16333634234434e-17,-2.77555756156289e-17,2.01575631792424e-17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309869016006386,0,0.42726889819429,-2.77555756156289e-17,-0.387716698045609,0,0,0,0,0.401637940094805,0,0,0,0,0,5.27719490310868e-18,0.360468612637275,-1.38777878078145e-17,-1.5539486808613e-17,-0.161260712377109,0.355924489052608,-2.01216622613047e-17,1.64973635422633e-18,-6.93889390390723e-18,0.239504445909994,-0.394402973703699,-7.35633631450277e-18,-0.337465446666941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351344153107496,0,1.38777878078145e-17,0.275921861887487,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-2.43793980217105e-18,0,5.15753574891281e-19,0,-1.21896990108553e-18,9.75175920868421e-18,-5.25080510694804e-18,-1.10192118592524e-18,0.256248912683733,-2.77555756156289e-17,1.38311531287968e-18,2.45312720591897e-18,1.18147735082493e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299156213593921,0,1.38777878078145e-17,-2.77555756156289e-17,0,-0.274273612920363,0,0,8.67361737988404e-19,-0.316334653832448,0,0,-2.08166817117217e-17,-1.38777878078145e-17,5.54526017877644e-18,0,1.03790661341141e-18,-2.77555756156289e-17,0.182159350041545,1.94523227083376e-17,-7.67581756772797e-18,1.23040753014445e-18,0,2.77555756156289e-17,0.26652801441226,3.90120810767328e-18,-4.15162645364566e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223355886110097,1.38777878078145e-17,0,2.77555756156289e-17,1.38777878078145e-17,-0.221316896026493,0,-0.291545722378262,0,-2.77555756156289e-17,-1.38777878078145e-17,0,-0.217940943205531,-6.93889390390723e-18,0,6.1993711861246e-18,0,-6.93889390390723e-18,-7.39522717782627e-19,-0.298293582062548,-3.46944695195361e-18,0.391235781032404,4.22793970213925e-17,6.93889390390723e-18,8.41793933947248e-18,7.39522717782629e-19,3.48189232129139e-19,-3.46944695195361e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.408140927344908,0,-0.281600796491393,-0.325374459799237,0,0,0.277517341058087,0,0.185564704988902,0.405330854557962,0,0,0,0,-2.49235290229403e-17,0,-0.277666740172477,-2.77555756156289e-17,2.42530025017494e-17,-1.13281863707545e-17,4.58238046792911e-17,-1.20995681242658e-17,0,5.55111512312578e-17,3.30795950121923e-17,9.77281616523418e-18,-5.66409318537725e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275858511176921,-0.458340674840062,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,7.29775283504654e-18,-0.317023754188919,3.46944695195361e-18,-2.77555756156289e-17,3.08661636364432e-17,-2.09961111772913e-17,-0.266790200896096,0.34638119131439,-3.58858931139307e-19,-2.23518974572813e-17,-1.38777878078145e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16302755220552,0,0,0,0,-0.297506788429804,4.67643212757163e-18,0,2.2624617763356e-18,-5.62031564538813e-18,0,0.340161777519574,0,-1.50090186959823e-17,5.27738300358795e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34519692718092,0,0,-0.362102102953068,0,0,0,0,0,-0.378764004882495,0,0,0,-1.38777878078145e-17,-1.04083408558608e-17,-1.02815826385433e-17,0,1.38777878078145e-17,-1.61800212130482e-18,0,-1.7647042825824e-17,1.38777878078145e-17,-5.20562003725792e-18,-0.325016897423695
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47239823421797,0,0,0,0,0,1.38777878078145e-17,-2.77555756156289e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292662165386035,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.275130091435372,0,0,0.192281806388329,0,1.01537585765072e-18,0.235863548760495,-6.93889390390723e-18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426341322321765,0,0,-0.45337679924176,0.398430091668658,0,0,-0.335318600006763,1.51718415819024e-17,-2.77555756156289e-17,4.11976263294417e-18,1.00694995062521e-17,1.28463090501079e-17,0.239955276295863,-5.18076883607701e-18,0,-5.50817797131765e-17,1.4640326556252e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163893113753824,0,0,0,0,0,0.382811507007631,0,0,0,2.05994278611027e-18,-2.77555756156289e-17,0.26485571857692,-2.76758181646555e-17,0,-2.019260888326e-17,-0.19491382759809,-8.13158519632826e-19,-0.31638541916286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334858948741367,0,-0.25472023674992,0,0,-0.199741218312062,0,0,3.46944695195361e-18,2.77555756156289e-17,-9.07888588438993e-18,1.26394852745287e-18,4.53944294219497e-18,-9.24184267723826e-18,0,1.48307519437438e-19,0,3.32631996322766e-19,2.77555756156289e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267533165036985,0,0,0,4.86643087965336e-19,0,-3.46944695195361e-18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173199498439724,0,0,0,0,0,0.323183067771676,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350188065820505,0,0.290212624120535,0,0,-4.1581164672426e-18,3.06457551255288e-18,-2.77555756156289e-17,-1.94845098307251e-18,-1.52585699233162e-17,0,-1.38061316383475e-17,0,9.74225491536253e-19,-0.307365603984732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.566547580904311,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28412115330239,-2.77555756156289e-17,-1.38777878078145e-17,0,2.17637339622986e-17,3.94297307724209e-18,0,3.70621001459785e-18,0,9.47052250576955e-19,1.38777878078145e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414926751117737,0,-0.200445851969276,0,-1.04807793922355e-17,-2.77555756156289e-17,1.36830124011891e-17,-2.77555756156289e-17,0,-6.58377282697419e-18,0,-0.366660918181697,8.11952240001666e-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301658981851987,0,-4.16333634234434e-17,-0.340277143410129,2.22505064887409e-17,0.347811680760491,0,7.14821187093039e-17,0,1.43382477701922e-18,1.38777878078145e-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488958281961678,-0.378921276782913,0,2.77555756156289e-17,3.06469239939109e-19,0,6.93889390390723e-18,0,2.77555756156289e-17,0.312895137145605
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480340594671699,2.77555756156289e-17,0,0,0,0.277246271499033,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28610587554603,0,0.212236548568306,0.280079974168726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47503304347363,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382735343097444,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
